id_usr_rt,score_usr,score_usr_rt
7522552,0.9198281100760466,0.8776308075559951
7619272,0.8810651481512843,0.9804821415768958
7650242,0.8304945073550204,0.889501094325622
7684582,0.4014794612875053,0.7985200470743483
7689742,0.913294268356159,0.9974904905392975
7689822,0.19414126297648782,0.7985200470743483
7699802,0.9019852954462487,0.9171861877968187
7702002,-0.4759773976292436,0.9171861877968188
7724132,0.8741118434735627,0.980482141576896
7728542,-0.1798547868341443,0.8992600235371739
7771532,0.9408488526131971,0.980482141576896
7773872,0.9204576034343508,0.8578531174355835
7779552,0.898353166988333,0.9419795294031112
7790122,0.07394102637536537,0.1966117230137036
7794252,0.8203668094461912,0.9524317777530138
7796802,-0.16407693760291714,0.7985200470743483
7801342,0.5132831691362758,0.980482141576896
7802892,-0.8842499741609686,0.9171861877968188
7806312,0.5619393635696698,0.7985200470743483
7814792,-0.5377881838584456,0.7985200470743483
7821322,0.014145814666699213,-0.9999999999999997
7824352,-0.2556275971305624,0.7985200470743483
7825922,0.7434769227663324,0.9538312136694952
7826742,0.8950429704475305,0.7867244792068124
7827962,0.7677528026724266,0.7985200470743483
7848592,0.7105166872883852,0.9171861877968188
7885412,0.6594853993622259,0.980482141576896
7888482,0.49729579736357377,0.9171861877968188
7906582,0.8686172498733945,0.8281865822549657
7912832,0.7073804881005534,0.9019824352198712
7915342,-0.33631380750897033,0.7985200470743483
7918722,0.7541777490093216,0.7985200470743483
7936852,0.9091401518321808,0.9171861877968188
7944892,0.46459765926398705,0.9804821415768958
7945502,0.9171861877968188,0.9171861877968188
7971342,0.9011130090665358,0.8281865822549656
7975292,0.515467053879496,0.7985200470743483
7982282,0.8668500191188706,0.9503117126780912
8043892,0.787361727595784,0.7873873372483411
8069652,0.4597151345648266,0.980482141576896
8080882,0.6713955942989068,0.7985200470743483
8088802,0.9447505471628109,0.7985200470743483
8096112,0.7566346632641536,0.980482141576896
8105922,0.7700468145447293,0.980482141576896
8117552,0.9248737029058619,0.980482141576896
8117702,0.1547819476785952,0.8578531174355833
8133272,0.9272638581217819,0.8895010943256219
8180702,0.8121390379510575,1.0
8187972,0.9749332795683734,0.9171861877968188
8207212,0.886655263914171,0.9488341646868573
8213912,-0.5935063342118817,-0.3444586711923491
8241742,0.9161175254746504,0.8578531174355835
8255352,0.9050379726473727,0.9500185932660348
8258222,-0.529642204978789,0.3167074671442229
8272112,-0.8506752750217331,-0.8842499741609686
8286352,0.34737312490737754,0.9658894431245716
8290532,0.5155177789128078,0.7985200470743483
8471872,-0.7607162408858276,-0.8842499741609686
8474942,-0.7401320654381897,0.7985200470743483
8510612,0.7780712981195784,-0.8842499741609687
8519232,0.7695206852060474,0.8321000392286235
8541572,0.11124088480913477,0.980482141576896
8565932,-0.6712164817459425,-0.3026226041016735
8566362,0.8344195453896062,0.910408413496146
8596402,0.0164681068179251,0.9171861877968188
8599282,0.5794896857411244,0.980482141576896
8607002,0.6510960275271591,0.9804821415768961
8613692,0.923367190979007,0.9580062317317496
8626072,0.8990756038125799,0.9171861877968188
8817272,-0.9999999999999998,1.0
8833212,-0.691184434465622,-0.8842499741609686
8937682,-0.922833316107312,-0.2626726022483471
8952422,-0.29864917170532584,-0.8842499741609686
8974082,0.6480325419755244,0.7985200470743483
8993532,0.8930791947188574,0.7985200470743483
9078862,-0.3164763724717476,0.7985200470743483
9096792,0.8053800599904889,0.399414850406808
9114002,0.4394829332052085,0.980482141576896
9154802,0.9196371728606101,0.9171861877968188
9165882,0.8733573719107578,0.9171861877968188
9264652,0.7948923650408816,0.9831685924700486
9321302,0.9286027392859959,0.9171861877968188
9355572,-0.1978995519341385,0.7985200470743483
9365072,0.8881667182854296,0.9061121504083404
9459152,-0.2704415113267109,0.9171861877968188
9564012,-0.8842499741609686,0.980482141576896
9632102,0.8691277456844659,0.9488341646868576
9654482,0.07205124731992077,0.8895010943256219
9656262,-0.41467480207703483,0.1629709034341067
9713242,-0.14415862704167254,0.7985200470743483
9732212,-0.3875901542231729,0.3785817483460403
9744252,0.8964223676934212,0.9171861877968187
9755552,0.9171861877968188,0.980482141576896
9798472,-0.26396728582004025,0.9171861877968188
9851442,-0.8260899143250469,0.7985200470743483
9855372,-0.9999999999999998,-0.1007399764628257
9860102,-0.5709757299968123,-0.7353587283866132
9899062,0.6038138888004321,0.980482141576896
9955082,0.8983234845473638,0.9488341646868574
9973482,0.8287360915750689,0.9182429567085096
9976792,0.44874420814377003,0.9171861877968188
10052072,0.7670050540184353,0.980482141576896
10113282,0.9439092911460106,0.9171861877968188
10122672,0.9240885762211286,0.980482141576896
10141482,0.7718207075938576,0.980482141576896
10157472,0.9377601272983787,0.980482141576896
10159832,0.9139294223353565,0.9601766120669656
10163892,-0.6332594986726597,-0.1494068705111965
10185582,-0.6268104068902206,0.9171861877968188
10228762,0.9477150795499253,0.9428587766003093
10246422,-0.1827220358276828,0.6613870049058665
10386362,0.35707295275516254,0.9171861877968188
10419812,-0.2221535862749255,-0.9999999999999999
10464182,0.6117952085494576,0.9171861877968188
10466072,0.8760070781246361,0.7985200470743483
10480142,0.9133404354143468,0.9382848390568446
10524882,0.9462588462811397,0.9171861877968188
10633662,-0.2928208115651672,-0.9999999999999998
10668832,0.8580925053714626,0.8992600235371738
10686152,-0.34742761473294514,-0.1510163186218381
10712342,-0.624608930333033,0.2581387299276856
10771982,-0.607863970731228,-0.7757116353079849
10807552,0.9171861877968188,0.7985200470743483
10823582,0.015724590416150246,-0.2626726022483471
10884252,0.8595012582789512,0.8222532752188425
10909852,0.9219624694581127,0.9869880943845973
10911462,0.9559563367486336,0.8895010943256219
10949402,0.49360064645296364,0.9171861877968188
11061482,0.7150624086799817,0.7985200470743483
11169212,0.9420122226429525,0.9093679855432244
11186802,0.734377907979241,0.8578531174355835
11242312,0.41160996277687323,-0.942124987080484
11261512,0.8435887612418426,0.980482141576896
11307992,-0.7025673492435737,-0.9999999999999998
11408322,-0.837513689933034,-0.7954557337102142
11417402,0.7985200470743483,0.7985200470743483
11456702,-0.09826229933143615,-0.0428649635433101
11631412,0.8762305775236672,0.4736880536225689
11636302,0.910783986275517,0.9171861877968188
11714142,-0.7506029829963194,-0.8842499741609686
11820812,-0.4972850966271775,-0.8842499741609686
11823682,0.882828137246344,0.5686491018865383
11830952,0.832587036967556,0.8459865033633364
11865722,-0.43422681983960676,-0.8842499741609686
11888262,0.8609819333604282,0.8314410421194296
12084182,-0.609218963170045,-0.33983928614103437
12087952,0.4730571430638961,0.8440105706999853
12090462,-0.12207993903879309,-0.3609379374010604
12398822,0.7548874523806881,-0.8842499741609687
12401562,0.9000518500518839,0.7985200470743483
12408262,-0.6736371265433616,-0.9131874806207264
12428932,0.9034769039900141,0.8776308075559951
12477882,0.980482141576896,-0.8842499741609686
12691372,-0.8842499741609686,0.7985200470743483
12708582,-0.713086820252606,-0.9999999999999998
12725692,0.8264034428297472,0.8875196526162014
12847882,-0.42389379938867044,0.9171861877968188
12990412,0.897051574363221,0.9171861877968188
13128922,0.8469061110351526,0.8591740785751976
13180032,0.8886430146511998,0.9171861877968188
13254372,0.9148543041120512,0.9171861877968189
13330252,-0.10122318828427551,-0.8842499741609686
13594072,0.9240470941120158,-0.9999999999999998
13690122,0.9171861877968188,0.980482141576896
13757392,0.8967500035248835,-0.1007399764628257
13835492,-0.3768322818217584,-0.0414069061015905
13848322,0.9291284265382431,0.9171861877968188
13972192,0.9362896944070652,0.8578531174355836
13976242,-0.30765136799069226,0.7985200470743483
14020422,0.9257675254078561,0.8987294588160208
14075146,0.9057912725219118,0.9488341646868574
14084259,0.8380754273151718,-0.8842499741609686
14088483,-0.8842499741609686,0.9488341646868574
14095100,0.7198290136546915,1.0
14095135,0.7985200470743483,-0.8842499741609687
14109858,-0.2889072069606983,-0.8842499741609686
14139667,0.8451083110685138,0.980482141576896
14147237,-0.1705771501486923,0.8380754273151718
14150079,0.2646338093171328,0.8578531174355835
14156599,0.08000020267994279,-0.8842499741609687
14165570,0.6552071637508687,0.980482141576896
14178255,0.8116172248264439,0.9290564745664456
14181061,0.9371871020039609,0.7985200470743484
14197678,-0.5254979167033229,-0.8842499741609686
14203593,0.9176790139547594,0.9033263933319056
14231827,-0.2145848934735524,-0.0428649635433101
14237093,0.9105105499211943,0.8875196526162012
14243093,0.7985200470743483,-0.9999999999999998
14252903,0.44579550676679736,0.8987294588160208
14271626,0.8900692031350773,0.9171861877968188
14279730,-0.5199479934648272,-0.3609379374010604
14288655,-0.7637826088127119,-0.9999999999999998
14296711,0.7250948487329631,0.8319231843215724
14304060,0.9089538415252684,0.9171861877968188
14313409,0.22017528104789005,0.980482141576896
14334965,0.9156485337851977,0.8822047450994596
14335104,-0.5092312189058978,-0.5934127572728298
14335254,-0.2575965034460089,0.4529846005717737
14335255,0.9120962671301377,1.0
14335301,0.8381764732855709,0.7985200470743484
14335494,0.7889306281078582,0.9171861877968188
14336160,0.9116309479918804,0.91125563528373
14337095,0.9077534798673494,0.8895010943256217
14351267,0.8878899801847447,0.9061121504083404
14377314,-0.6644038654787627,0.7985200470743483
14392213,-0.5451059104463823,0.7985200470743483
14403273,-0.38270742355032134,0.7985200470743483
14403592,-0.19452564527549585,0.9171861877968187
14412820,0.8655015490694761,0.9412128214590837
14416393,0.8827842895569281,0.8697197315078307
14427119,0.19067106522658275,0.5386544523129246
14430185,0.842619210170774,0.9171861877968187
14432776,-0.32087574770270183,0.2992227764579049
14464037,0.8342064249713059,0.7985200470743483
14476613,0.3203214277179307,0.9488341646868573
14476653,0.9479588049184426,0.9447907918645456
14480408,-0.11503370207643773,0.9033436410612207
14504034,0.9270640474705745,0.9171861877968188
14508537,0.980482141576896,0.7985200470743483
14544597,-0.5758188885069244,0.9187713411643555
14551964,-0.7524009741926463,-0.9999999999999998
14564385,0.8331663824610401,0.9171861877968188
14574014,0.5686491018865383,0.9171861877968188
14580263,0.9080933218490783,0.980482141576896
14580427,0.7776013967285604,0.8222532752188425
14591207,-0.8842499741609686,-0.982192303717072
14592677,-0.5497907785548912,0.7985200470743483
14625760,-0.25735680890588625,-0.9999999999999997
14633323,-0.7068441015609507,-0.9999999999999998
14641912,0.9756300941901221,0.980482141576896
14682781,0.8080946962094695,0.9041543998737214
14685840,0.9478973033430544,0.9804821415768958
14692782,0.8255114727314042,0.7985200470743483
14708023,0.9290564745664455,0.980482141576896
14734647,-0.1152866380139041,-0.9999999999999999
14737547,-0.9131874806207264,0.7985200470743483
14739291,0.9267347061275838,0.9171861877968188
14739707,-0.45093536717181393,-0.9999999999999998
14751647,0.4285069724970848,-0.942124987080484
14753850,0.9009543197195061,0.7985200470743483
14760741,-0.23627301797669858,-0.0414069061015905
14780435,-0.423080630459798,0.7985200470743483
14782456,0.9305734640551797,0.9171861877968188
14790912,0.6303572353066405,0.7985200470743483
14805053,-0.6965918428861201,0.7985200470743483
14816075,0.9349472030747871,0.7985200470743483
14816630,0.9592788364431114,0.7985200470743483
14820997,0.9243043634559931,0.9171861877968187
14821781,0.7985200470743483,1.0
14826433,0.9124261554107953,0.933010176241838
14886302,-0.32282103542243534,0.9171861877968188
14980096,-0.1667661319819956,-0.8842499741609684
14983263,0.8836355184276079,0.865680031382899
14987591,0.7771986956810032,0.7985200470743483
14995784,-0.4043578635360424,0.9171861877968188
15010378,-0.7438221388765274,1.0
15030935,0.911068528874772,1.0
15039438,0.7069126143850096,0.3203214277179307
15042237,-0.11745565834174009,0.9171861877968189
15077833,-0.8842499741609686,-0.8842499741609686
15124960,-0.5510387650329797,0.7985200470743483
15130414,-0.4972031820421572,-0.5934127572728298
15135932,-0.26599590614003504,-0.942124987080484
15158117,-0.7805220243600044,-0.9999999999999997
15164905,0.816896404687956,0.8885103734709117
15194086,-0.3642702994047937,-0.9999999999999998
15201665,-0.4491857215207143,-0.9999999999999998
15204213,-0.3412556147614067,0.7985200470743483
15210397,0.7999290096624302,0.8578531174355835
15222975,0.9212786461198212,0.7985200470743483
15251300,0.8697197315078307,-0.0428649635433101
15257993,0.9158005905555807,0.9488341646868574
15266334,0.9142775902962523,0.9452489318349284
15271454,0.9177521785642883,0.9567461589093669
15290060,0.6306106532193159,0.7985200470743483
15330137,-0.5653202297382769,-0.9999999999999998
15330597,-0.030940933945034277,1.0
15331347,0.9142237696440217,0.980482141576896
15338030,-0.9999999999999998,0.0481160837079637
15345797,0.5956351101504082,0.9171861877968188
15371198,0.8519314360607055,0.8992600235371739
15377374,0.8984599700500105,0.9078394053379913
15385219,0.8992600235371739,0.8578531174355835
15394306,-0.1591027811485531,0.0481160837079637
15398418,-0.1448078281786841,0.5717265225055013
15477415,-0.7811874956116232,-0.9999999999999998
15482218,-0.781412313923432,0.980482141576896
15490284,0.9232151885210024,0.9198281100760466
15515020,0.5080369837764909,-0.8842499741609686
15521401,0.9282915760952175,0.9171861877968188
15574471,-0.3769077444298394,0.9171861877968187
15611067,0.9300549438772666,1.0
15657019,0.8892175088976735,0.2596673962170814
15663469,0.914194204430526,0.9723953959322729
15669427,-0.42843363392136474,-0.8616523040712035
15678854,0.006931927521922246,-0.9999999999999998
15689980,0.9031849441830734,0.8881801331860082
15705359,0.7985200470743483,-0.8842499741609686
15714855,0.7985200470743483,0.8961973221784034
15737712,-0.5658617800593934,-0.961416658053656
15751142,-0.3713069286281008,0.7985200470743483
15804002,0.7481571145737149,0.9191676295062396
15805049,-0.7400634195564263,-0.9999999999999997
15863741,0.6738359678168673,0.7756497589664064
15903165,-0.767043694659101,-0.6309054365904707
15936251,0.06033302365737425,-0.8842499741609686
15971849,0.647985277281022,-0.9999999999999998
15975218,-0.974420525064901,-0.8842499741609686
15993456,-0.456980875222994,-0.2561666494406458
15994661,0.9695376177376528,0.9585930938984096
15997531,0.8695621275443021,0.980482141576896
15999625,0.40942788005529007,0.9658894431245716
16001063,-0.44162927931012913,0.9171861877968188
16008572,0.8920403632442645,0.9590673317494859
16022324,0.008167247742829379,0.980482141576896
16035466,0.8978545633264386,0.7985200470743484
16118112,-0.3104886247946053,-0.8842499741609686
16183009,0.9353784542445542,0.9658894431245716
16221156,0.8048013978470346,0.7985200470743483
16238309,-0.583054747666446,-0.10225142217571151
16285056,-0.9837949963825354,-0.9999999999999998
16290858,-0.08754524227125889,-0.942124987080484
16311528,0.7722207510851934,0.9061121504083404
16320746,-0.6262767951781235,-0.6225939557810146
16321820,0.9153721826964946,0.8347506952194144
16350991,0.8559196586907503,0.980482141576896
16353211,0.980482141576896,0.9171861877968188
16365674,0.0164681068179248,-0.9999999999999998
16376156,-0.9999999999999998,-0.5708459750817114
16416898,0.7985200470743483,0.980482141576896
16417374,-0.24405854195705387,-0.8423331020637143
16444444,-0.4048484722705542,0.9171861877968188
16445221,0.5248407865606316,0.9171861877968188
16499502,0.7429111624953623,0.9398710825570348
16533062,0.7919919028320518,0.9488341646868576
16552669,-0.6492728633464318,0.990241070788448
16555392,-0.7819938099981826,-0.8842499741609686
16588252,0.6376221426505881,0.7985200470743483
16594717,0.8774425020503175,0.980482141576896
16613437,-0.7610235386816635,-0.942124987080484
16615023,0.11849022825016964,-0.8842499741609687
16623802,0.9297562745983002,1.0
16626079,0.9165154135305832,0.9441811664835376
16651525,0.011514685813686604,0.9488341646868574
16665012,-0.7315964772458545,0.980482141576896
16670884,0.9073951614041286,0.8881801331860083
16673057,0.9195615645975791,0.8578531174355835
16738961,0.9196793910343564,0.9171861877968188
16748762,0.865680031382899,-0.8842499741609686
16753364,-0.8569486583605703,0.980482141576896
16786398,-0.059346636915948846,0.7985200470743484
16813919,-0.7180113898796903,-0.9807083290268276
16818474,0.7830139176224983,0.8776308075559952
16843731,0.3733392234635544,0.7985200470743483
16859072,-0.8122252582472442,-0.9131874806207264
16861860,0.9171861877968188,0.7985200470743483
16866476,0.8958580220113457,0.7985200470743483
16912538,0.8769527693616831,0.9780652569565098
16918295,0.9138435552838163,0.980482141576896
16925475,0.8752785851442607,0.8578531174355835
16927014,0.8874963801606758,0.980482141576896
16941652,-0.3934317141906643,-0.9503928460689864
16967823,0.824901477846986,0.9378896408476138
17011228,-0.7033081698806576,0.3047566909711265
17026527,0.9171861877968188,0.9171861877968188
17027964,0.2658038535904592,0.9171861877968187
17042220,0.7730854300171981,0.9171861877968188
17049786,0.7373642843037895,0.980482141576896
17049977,-0.3161047281029314,0.9804821415768961
17057096,0.9131605948074688,0.9236435113875919
17063589,0.9545179954187754,0.9171861877968187
17065297,0.8877818912270066,0.980482141576896
17069766,0.8772416831416734,0.8288470628247728
17078536,0.21367062150526772,0.933010176241838
17089547,0.3418086874610526,0.0026255600823266
17105128,0.12104794025729469,0.6618953395541924
17130185,1.0,0.7985200470743483
17133555,-0.2759797743524907,0.6026836710425492
17160693,-0.09024950360714742,-0.8842499741609686
17198392,0.057140096185794076,-0.9999999999999998
17221640,0.7852645992503735,0.9658894431245716
17224721,0.9099778539710254,1.0
17234938,0.8986328264175073,0.7985200470743483
17243671,0.9275134831049672,0.8380754273151718
17257544,0.4881954341698883,0.9171861877968188
17268905,0.8992154692219867,0.8987294588160208
17293349,0.8200973487519003,0.980482141576896
17328866,-0.760173349573109,-0.9999999999999998
17337093,0.08956258584230656,0.7985200470743483
17339327,0.00020685857418438017,0.980482141576896
17350985,0.8947700256075208,0.9353341036049919
17367124,0.8281865822549657,0.9382848390568446
17419836,0.8754759124136812,0.980482141576896
17426050,0.8799762890454543,0.9012518195660236
17449646,0.9333688730553286,0.9171861877968188
17463486,0.9093676175753832,1.0
17512000,-0.9999999999999998,0.7985200470743483
17548465,0.8391715929170638,0.9759391494098795
17555232,-0.3131503106662201,0.7985200470743483
17559378,0.9005212464510197,0.9171861877968188
17567023,0.7985200470743483,0.7985200470743483
17568567,0.5049755182163276,0.980482141576896
17574275,0.9338340968181179,0.980482141576896
17585860,0.980482141576896,0.9171861877968188
17620434,-0.3804124142780389,-0.49176594659103723
17621963,0.9054435391384036,0.8451083110685136
17622403,0.9201127903533397,0.9171861877968188
17625806,0.980482141576896,0.7985200470743483
17626461,-0.2591583603159506,-0.8842499741609686
17629811,0.4862913137318838,0.9171861877968187
17632091,0.8847408213486765,0.6743516603076019
17637728,0.8949534429645538,0.7985200470743483
17654089,-0.0885740047659795,-0.9999999999999997
17706957,0.9245830173411943,1.0
17741945,0.8785565704863789,0.9171861877968188
17742620,-0.002179503626298294,-0.0414069061015905
17743275,-0.6217951375722915,0.980482141576896
17755570,-0.6903954859840702,0.7985200470743483
17814160,0.9053544404667593,0.9435351932217952
17842873,0.84744726796252,0.0481160837079637
17852474,0.9143343059491665,0.9804821415768958
17885330,0.838736991674843,0.7985200470743483
17886430,0.9422985203618561,0.980482141576896
17896456,0.4323628881012254,-0.9536999896643874
17901039,0.8607582485924454,1.0
17930794,-0.29961352950895037,-0.942124987080484
17945665,-0.47402179281600043,0.8776308075559951
17945868,-0.9999999999999998,-0.9999999999999998
17956129,-0.8222357781339131,-0.8842499741609685
17960797,0.19100948375455123,-0.9999999999999998
17989075,0.9043750225664896,0.939203477433969
17990329,0.8895656723155538,0.9488341646868574
18032397,0.9101223331601522,0.818736908231875
18046416,0.4783657289215191,0.7985200470743483
18048681,0.44904141458203556,0.8281865822549657
18084780,0.46036522412643605,0.9150500443769796
18123284,0.9177233987789508,0.7985200470743483
18133945,0.882777137596407,0.9202002808339657
18137148,0.6849723958398095,0.980482141576896
18145859,0.9363701577520739,0.9171861877968187
18153119,0.9171861877968187,0.9171861877968187
18161049,-0.9059942595136937,-0.961416658053656
18189462,0.848931953311739,0.8249487223288536
18207515,0.12225590524081138,-0.9999999999999998
18271401,-0.48066975233432047,0.3488900353057613
18293185,0.8694579116738168,0.8684024430655961
18306476,-0.0414069061015905,0.0481160837079637
18333877,0.048116083707963664,0.7985200470743483
18344450,-0.8842499741609686,0.9171861877968188
18358699,0.5453986163731691,0.9171861877968188
18367503,0.9585930938984096,0.7985200470743483
18438572,0.8769728947318838,1.0
18467853,-0.8549985643748277,-0.0097589292115519
18489808,0.7985200470743483,0.9171861877968188
18502715,0.8721419225398608,0.8992600235371739
18503318,0.8870373852951353,0.9171861877968188
18517308,0.8959314335484772,0.7985200470743484
18533168,0.9259370477867611,0.9646581531318764
18533417,-0.7407510089194829,1.0
18552726,0.9257556087772082,0.8743731743712326
18572763,-0.6385776743422787,-0.2911584721335489
18583099,0.8534689437058918,0.7985200470743483
18587715,-0.8842499741609686,0.980482141576896
18588791,0.8877884903796165,1.0
18592469,0.8826944933689872,0.875537169173042
18594951,-0.4238947204543432,-0.7005382617977247
18623370,-0.7110122257073609,-0.7188867358969848
18627537,0.2732102694256764,0.7871103600749199
18632521,0.8930245031518097,0.980482141576896
18632763,0.9172584547646855,0.8578531174355835
18643869,0.980482141576896,-0.9999999999999997
18662104,-0.39081309122775354,0.7985200470743483
18662530,-0.798598959445558,-0.9999999999999998
18691060,0.8885103734709116,0.9171861877968188
18700055,0.001426371625734244,0.9171861877968188
18723861,0.8734583487950806,0.980482141576896
18734147,0.8908401466469513,0.9804821415768961
18745227,0.8833086020136203,0.7985200470743483
18761100,-0.22651873516225995,0.980482141576896
18786304,0.8184430137836687,0.9092787844460339
18801834,0.588062567755782,0.8459865033633363
18805970,0.8653005107553606,0.9082231056669964
18935677,0.8476665582208461,0.9115354191909866
18947624,0.9469509151259998,0.7985200470743483
18949156,0.9065634751157511,0.9030667606878217
18971067,0.96812448200842,0.980482141576896
18980088,-0.4870966666240346,-0.8842499741609686
19023275,0.906310294579282,0.9171861877968188
19027843,0.4937274971291046,0.8578531174355835
19029918,-0.7277602112538414,-0.8842499741609685
19055241,-0.12686439399414112,0.3945801148171091
19059601,-0.6077562692038526,0.9171861877968188
19063976,0.8370563712372582,0.8578531174355835
19065442,0.90395817613841,0.8947210823463542
19068814,0.3631170676749764,0.9171861877968187
19076482,0.7835828803577962,0.7985200470743482
19094575,0.887705723376623,0.980482141576896
19147182,0.8806106322276261,0.896244373167665
19181651,0.917137894154737,0.7985200470743483
19196651,0.7985200470743483,0.9171861877968188
19251035,-0.022947187340902887,0.8895010943256217
19252981,0.9151154983523555,0.7985200470743483
19259862,-0.7597784758709546,-0.523962741769411
19291684,0.9023148139105513,0.9317748388870469
19294085,-0.10073997646282573,0.9171861877968188
19313633,0.8988882609696422,0.9604386118219396
19321156,0.8500168302716162,0.9171861877968188
19359417,0.6604625265891902,0.9171861877968188
19363091,0.9055082636796982,0.8895010943256219
19366777,0.8182977371947601,-0.9999999999999998
19375772,0.8565855392259162,0.9191676295062396
19443602,0.9185216788623626,0.8472769620044143
19499460,-0.5116215834259638,-0.9999999999999998
19602941,0.816645658458497,0.9171861877968187
19630861,0.8991392304792466,0.9085599295959624
19633816,0.14906354784488424,0.3589047696642744
19637490,0.7985200470743483,0.9744170823434284
19711501,0.9012096442853992,0.8904113681560704
19722463,0.8004300126842091,0.9171861877968188
19747334,0.7985200470743483,0.980482141576896
19749628,0.9248072790516364,0.9488341646868573
19777468,0.904746971225883,0.7985200470743483
19830156,-0.6497150874949142,-0.9999999999999997
19888718,0.9156499249971163,0.8578531174355836
19902326,0.2385687449570557,0.9171861877968188
19918238,0.9084757163103426,0.9198281100760465
19991497,0.9331297146535763,0.9199305503228976
20022204,0.9083600945307352,0.9128897936919564
20143298,0.9184375977128247,0.955482098897557
20188125,0.7521903918852693,0.990241070788448
20259318,-0.20021285839518113,-0.8842499741609687
20316686,0.7406925584959568,0.9171861877968187
20405271,-0.9070688870910504,0.7985200470743483
20433430,-0.3609703565322524,0.9171861877968188
20455887,0.13797232087924768,0.980482141576896
20472315,-0.404206579069762,0.7985200470743482
20489766,0.9085437191587622,0.9171861877968188
20513931,0.919820948420387,0.8578531174355835
20529509,0.9146703303386912,0.9171861877968188
20564376,0.8490346054631543,1.0
20595320,0.9172047122041235,0.7985200470743483
20804320,0.9056276513848103,0.980482141576896
20812292,-0.6552484977072915,-0.4967919410413529
20856420,0.1097301588183472,0.7985200470743483
20905418,-0.9000479990863038,0.0164681068179248
20922507,0.9094676380200736,0.7985200470743483
20937517,0.8586179276324155,0.9171861877968188
20945701,0.742334133642724,0.4972433961221454
20967948,0.8442282443170956,0.9826507925127964
21013930,-0.39245433938466234,-0.04286496354331009
21030418,-0.07396629445483381,0.5185443960157019
21111423,0.8570620098307671,-0.8842499741609686
21121421,0.9585930938984096,0.7985200470743483
21121637,0.8685153998786217,0.9171861877968188
