node,community
833202018412027904,2
754010551475396608,2
2419737762,2
788779295552462848,2
1156672018059857922,2
741380283568644096,2
723604080187301888,2
2958443691,2
1161708715,2
2169259194,2
308823242,2
2981250251,2
325993676,2
917521614,2
4463805647,2
2583446735,2
147735762,2
164381906,2
591807703,2
276710618,2
295978203,2
2330346714,2
1493451997,2
3664921821,2
303842537,2
555500778,2
328746220,2
3355460854,2
1478116598,2
4144776443,2
140133637,2
561399053,2
155731214,2
2507949332,2
279725339,2
1355957532,2
83117345,2
4499457315,2
1578255654,2
2513716519,2
3745662255,2
154682673,2
3953804594,2
706102580,2
65815860,2
3039315256,2
1416906049,2
111691077,2
3406054732,2
103433554,2
724059482,2
531776876,2
391529836,2
3289400697,2
198460799,2
51135872,2
41960832,2
943102867354812416,2
1015256433242275840,2
760644441690472448,2
333071752,2
945949850583040000,2
880177371160117248,2
464274823,2
965251763786874880,2
784814592279052288,2
148915595,2
147342733,2
1849705867,2
18761100,2
217859478,2
4194715035,2
1034569116,2
111691164,2
936982548755906561,2
1001218112518225921,2
705391835984822273,2
752542139431649281,2
2730640800,2
970111108173398017,2
4902765989,2
604652965,2
259540391,2
941779174003441665,2
2868004267,2
299255212,2
107890095,2
2509260212,2
2240169397,2
897187711676710914,2
2205697465,2
4399318462,2
232277444,2
826951111,2
3342091721,2
1199064522,2
263996880,2
2397193681,2
343426522,2
1589921246,2
1600144866,2
1321223652,2
158746086,2
180635111,2
4828186090,2
1878017528,2
158352889,2
2850571768,2
242370043,2
171197952,2
4628039176,2
617760266,2
2384479764,2
220087831,2
2606646822,2
2573092395,2
1496598060,2
3249948204,2
1009403442,2
728012367578189824,2
866370282319171584,2
1129871596137664512,2
887147734221901824,2
103695934,2
942960400710160384,2
1064332841453015040,2
995446670728024064,2
1026625238489026560,2
4331947587,2
1705133635,2
206718533,2
169756221,2
804425,2
2830517834,2
1105613825397673985,2
1117558795033563137,2
1126610001865396225,2
1579304534,2
977468277600473089,2
219825754,2
355747419,2
198723168,2
4805379683,2
185222757,2
611993190,2
582764136,2
1019317156750741506,2
935961157722099714,2
449726060,2
1042596323353088002,2
161891952,2
1103789377782730754,2
851441795934375938,2
270681720,2
425477752,2
1735411320,2
19285627,2
37504636,2
1085020335722893312,2
1377191564,2
425084557,2
174868120,2
894989588321718276,2
123356831,2
3333310113,2
139740836,2
853821092,2
246040237,2
150619821,2
1077686612975341573,2
1635272376,2
593249977,2
2837857978,2
192038588,2
235947711,2
2862499522,2
4428023494,2
632047308,2
2946516687,2
4800005843,2
3413788371,2
4550182613,2
389039832,2
438453978,2
351291100,2
353388253,2
146294494,2
175523551,2
294012639,2
159270627,2
155600612,2
1303267052,2
1159245002939277312,2
889531959390740480,2
1161593694128152576,2
1122148118957629440,2
1035614056328175616,2
227329677,2
3245360895,2
1681278726,2
1041397741027565569,2
208553735,2
894735928731869185,2
1117838974243020801,2
1925072652,2
250365711,2
1159447185169293314,2
1041385249,2
1077036834,2
1158529387702231042,2
4197742096,2
519718709,2
585778998,2
269764405,2
149309241,2
190859068,2
449464127,2
1691240256,2
171984707,2
2420918083,2
2367440712,2
2443986762,2
436225870,2
326387539,2
140134231,2
1320699745,2
2910078821,2
4855318395,2
184174459,2
1664108414,2
232933266,2
592201620,2
356534168,2
2485798808,2
189286298,2
1418348443,2
556418979,2
179718052,2
4143728548,2
71321515,2
463226800,2
1036273585,2
2308982713,2
146687938,2
2820920582,2
1864386504,2
3399239627,2
384583627,2
1343113165,2
631523277,2
46024655,2
82724816,2
836995655382024192,2
2883209175,2
1592149986,2
536496098,2
603342818,2
2405189606,2
36587500,2
1093101007733735425,2
737953789,2
2786609149,2
2775074815,2
146032644,2
1360283654,2
1109519811128803330,2
1057881257059762178,2
834005322779987968,2
731258773562593280,2
743094485941358592,2
722438525912748032,2
753672137974616064,2
3587328018,2
577390613,2
2713471000,2
1252804632,2
3101050906,2
1601587230,2
2370717732,2
2646231080,2
191252537,2
128075835,2
4287121468,2
204097612,2
177621069,2
485115995,2
18761819,2
4749674602,2
80758895,2
59787383,2
1768310904,2
454051965,2
196757633,2
150882436,2
130173064,2
547113100,2
1380731024,2
168315026,2
1624393874,2
1665288338,2
2481473689,2
204359839,2
1060211875902906368,2
1395804331,2
305416366,2
148785329,2
2878228660,2
4525017269,2
266225846,2
257968308,2
2670610616,2
1731872952,2
158091450,2
1153321146,2
2875869373,2
709200712304091136,2
702479507379380224,2
1161163806078328832,2
1155734340753612800,2
1115060040132648960,2
1159118311529046016,2
1141175911972265984,2
1154550612467572736,2
210258112,2
130566340,2
1077037248,2
511068364,2
207767759,2
195578068,2
760367316,2
1143313621080006657,2
966012838165798913,2
1158451287941373953,2
377112794,2
1013846859872395265,2
1005573162648657921,2
4819142877,2
2351712487,2
4507060461,2
1160948947789209602,2
163334392,2
351160570,2
1377847549,2
800746626637701120,2
785956079712673792,2
759876477399670784,2
700788133177139200,2
748777923818102784,2
2225752321,2
784244900074168320,2
212486408,2
782677093410742272,2
759877176590147585,2
251283729,2
276711705,2
454052124,2
2722515230,2
208554271,2
174868768,2
271730974,2
301746467,2
143280423,2
177228074,2
144853291,2
749095214,2
2969585975,2
323242297,2
1129023759959121925,2
1141262652,2
1916684605,2
2493532482,2
308169027,2
169625924,2
1008413298193305600,2
1900693831,2
346179916,2
305547601,2
477907287,2
164514140,2
1169732360428040192,2
1027676230408187904,2
1029456380133093376,2
880258049138733056,2
1173601763842306048,2
190728567,2
1130632289740894208,2
1133525046046208000,2
82463090,2
1141441521713131520,2
158747012,2
368724356,2
99502473,2
1023660973394210817,2
1152246735609245697,2
209602961,2
209734036,2
805272,2
1187400091,2
3603450269,2
756188420062478336,2
2227063207,2
415517096,2
291654059,2
318785964,2
250759598,2
28723635,2
16665012,2
195971517,2
741677370273333249,2
724464698008174593,2
146295237,2
389564869,2
2364557778,2
3459402197,2
573721048,2
2347518428,2
197806557,2
2178828769,2
184175079,2
1725975044,2
1155200573999919110,2
1126868605470224390,2
1043089933,2
240405013,2
2353285654,2
4606544416,2
1140476449,2
1048594986,2
2897627692,2
140528176,2
236866100,2
3091614261,2
3383773751,2
4160375357,2
396905028,2
4143336015,2
154290769,2
4777724500,2
797736867965915136,2
138168923,2
992550560015536128,2
1157784619024076800,2
848874575026933760,2
1947224671,2
3292154463,2
295455327,2
174869086,2
1004557697155551232,2
814369387,2
992025887884398593,2
973906077992570881,2
937446012,2
309480061,2
160975484,2
577260162,2
848841349,2
3289139845,2
274745992,2
521030283,2
1155295210882158594,2
278022797,2
725309958137454592,2
711322643505487872,2
704132531231268864,2
788945104530710528,2
163859090,2
2886486675,2
915056757688455170,2
3251391125,2
320752288,2
2280278693,2
152062631,2
725469363701161985,2
2705345193,2
817547738543955969,2
172772024,2
556288696,2
140921535,2
3305130695,2
118901450,2
176442061,2
1085056721226223616,2
208816853,2
318524120,2
8932062,2
1029214227020570625,2
2214742754,2
2905623267,2
2708490982,2
980830951,2
164907756,2
3152300793,2
162548477,2
2873117439,2
354700035,2
298339075,2
523782917,2
1463962374,2
50613002,2
168053519,2
127683354,2
1414286107,2
206850845,2
163203870,2
813452064,2
2890287904,2
526928674,2
262949677,2
4498410291,2
2346076988,2
2803911490,2
197937993,2
115100491,2
2643086157,2
1099844430,2
163859286,2
147868506,2
148917091,2
882658154,2
1146768235,2
247090031,2
144984945,2
3122023286,2
210258817,2
4627516295,2
779635597,2
235555731,2
442125204,2
176835482,2
143281052,2
4196682652,2
2903264158,2
139217829,2
141839270,2
768115195193364480,2
2411613101,2
158485423,2
335039412,2
167660479,2
178539455,2
496520128,2
135678916,2
564546502,2
156126154,2
2864991178,2
1520847818,2
338578389,2
493767647,2
4616244196,2
174869487,2
1971997680,2
1624132597,2
332286966,2
542919674,2
186797051,2
226774010,2
966544388,2
1135496197,2
256950578,2
319179786,2
103042073,2
104746011,2
1117845217967771648,2
1121108405404471296,2
1109987221904461824,2
1140030471029559296,2
955200428580442112,2
1135898502842716160,2
1161783474556145664,2
1139973666194755584,2
81284143,2
939998051996962816,2
1210731584,2
1066423176555565057,2
1143937813500563457,2
346836037,2
150738309,2
847137077070303233,2
159927368,2
1003095017781628929,2
2948615242,2
1106537606714658817,2
979822942367436800,2
592202843,2
842469106225942530,2
76041309,2
1125221775846051842,2
1103444660238848002,2
3578154081,2
1623870566,2
1438927981,2
2363247726,2
230575220,2
396905592,2
165039226,2
279858304,2
254823560,2
3338030218,2
2313440398,2
1007832212,2
143281301,2
785665176,2
2428259480,2
4238625958,2
2166901937,2
2951105721,2
325602490,2
168316093,2
184831173,2
134499526,2
204360901,2
187321547,2
113659088,2
219434196,2
877145241651994624,2
1143833005129162752,2
1159419390980481024,2
769128018895921152,2
1165120494733058048,2
271076578,2
422595812,2
873382465095819264,2
867205103962513408,2
859300561056915456,2
215108841,2
200166637,2
150359277,2
63851760,2
1148931798774276097,2
757342292957159425,2
428363001,2
2632731903,2
1111641354,2
613043466,2
834951272474226688,2
225201427,2
283659540,2
146427156,2
339496214,2
50351380,2
142363929,2
88886555,2
3000913179,2
170413352,2
1625574702,2
1689013550,2
227691824,2
194792752,2
2986626359,2
1090840063259361280,2
179588417,2
142757189,2
36588870,2
305286469,2
1250184524,2
1580748110,2
846482773,2
195841388,2
1491357037,2
595742061,2
343035253,2
4307438969,2
1358056826,2
304106891,2
351686032,2
167005586,2
141053332,2
152325528,2
1594248601,2
144067994,2
173297053,2
360861089,2
157044130,2
1463569830,2
280251825,2
333598130,2
1566985651,2
721309113,2
3069322678,2
243420606,2
1671187903,2
710036928,2
550653376,2
739901962288824320,2
730557731447439360,2
797996891988492288,2
139742665,2
796066918369263616,2
82333147,2
4005055966,2
174869984,2
716852714,2
885542383,2
27282929,2
928490083778514944,2
872828407,2
2842316283,2
4807871997,2
1226329597,2
3357822466,2
149966340,2
142757382,2
574770698,2
987778572,2
212618765,2
127290900,2
291917336,2
269897241,2
172903964,2
2841267742,2
472927788,2
182996524,2
3163967027,2
750145093,2
461917768,2
596528722,2
191516243,2
901008978,2
705187416,2
2574011993,2
604261980,2
1719422557,2
249187934,2
261901925,2
208817769,2
314723947,2
240930412,2
1173979053562482688,2
997923263014752256,2
1181671422797795328,2
1013964934995234816,2
309218942,2
209079948,2
971431087615496193,2
1005015271122391041,2
4928065173,2
1177624077277843457,2
4546121369,2
590630562,2
92425891,2
195710635,2
1103434214379343874,2
921151626689368066,2
1020939950,2
1108871466739736576,2
1085380351688613888,2
711344730605527040,2
1059803344833781760,2
149704374,2
392449722,2
2350534334,2
167792320,2
4843916997,2
189681351,2
703666177067884545,2
341331657,2
280907470,2
167268050,2
2597998298,2
3075493600,2
289427173,2
2649509616,2
4758589169,2
174870264,2
702303993,2
1019236092,2
854085374,2
167530240,2
2998947585,2
155078404,2
2447920905,2
4197469961,2
790777610,2
462573331,2
2839826205,2
4056698668,2
176967475,2
3144175415,2
141840184,2
128995133,2
37113663,2
153243461,2
618155855,2
143544144,2
1614303062,2
3290320731,2
140529503,2
499142496,2
1107125801680596992,2
1084059649886875648,2
1030121438391529472,2
1085912175313645568,2
936771490162372608,2
396250981,2
1090024480871772160,2
1109881757640388608,2
975178848659795968,2
1060599862327209984,2
4048047981,2
2324189047,2
1572884346,2
998971567320297473,2
1028661100521418753,2
851995918811492353,2
1007131587228692481,2
1081308681323638785,2
101207940,2
478957452,2
111955854,2
42487698,2
1058440672074756098,2
884211546422996994,2
721846371746201600,2
720288535836770304,2
461524889,2
1616138138,2
170807200,2
139480994,2
300437413,2
1061664433087361024,2
358371250,2
227430323,2
341856187,2
1059344316,2
2244235202,2
235294660,2
3208925127,2
35803080,2
296505295,2
213405649,2
464146386,2
145379288,2
2368360423,2
157437930,2
171724782,2
156258291,2
146034678,2
394809340,2
2754760701,2
730880546817986560,2
839116033612992513,2
740169792796119040,2
725074658060554241,2
735953884951236608,2
730187091049598976,2
742547197594587136,2
732963356835991552,2
740697812191563777,2
1115731446704918528,2
732695961076518913,2
736189395670159364,2
730054862776324100,2
1187465796382904326,2
185749514,2
87576585,2
199905296,2
66998289,2
753815569,2
139743250,2
130830353,2
351555602,2
2818723862,2
220876835,2
4357902375,2
1054384850038390785,2
1376145452,2
713576498,2
119558196,2
197414966,2
206983229,2
2275168320,2
1636323396,2
578441286,2
292048968,2
4264972361,2
820137406552805376,2
714138231625945088,2
792206340068413440,2
823668611491500032,2
12079182,2
3360706637,2
2729201739,2
1090695873472942081,2
382750802,2
155209816,2
402411617,2
727530596247998465,2
703686814452879361,2
742181929064271873,2
797265039120076801,2
905620672445079552,2
145772649,2
158224495,2
508842097,2
1217286258,2
105533555,2
3374862453,2
198070390,2
928534651,2
4757409927,2
340414605,2
158093455,2
150884497,2
273698964,2
454054036,2
19812518,2
3099742378,2
272650415,2
2204520627,2
1052771332495163392,2
201478335,2
2359972034,2
856576195,2
3557052615,2
708595913,2
247091410,2
1198805203,2
294277331,2
2178175188,2
2343850196,2
3396489437,2
148132066,2
3289534691,2
186798308,2
185356519,2
566907118,2
1007309040,2
4893200632,2
1167192460067594240,2
1105325919466676224,2
1085702531987267584,2
1159283819360542720,2
1013113354142081024,2
196235523,2
2389856510,2
961437400840003584,2
1092795054417240064,2
1150882609255407616,2
87314696,2
313020684,2
261902611,2
240537876,2
199905557,2
1088189817878470657,2
983849235438362625,2
1159920056354201601,2
1122503032355414017,2
1134164902174777345,2
1047915926589530113,2
75911447,2
1133861685402525697,2
173166881,2
1025659170,2
2458800419,2
189288741,2
379867432,2
1012061724017680386,2
66736432,2
851621975529271296,2
1090615879673491456,2
1118957705421565952,2
886274510944645120,2
1122668568171163648,2
1144300146127187968,2
981296742003027968,2
1015600721092325376,2
905414758895104000,2
3215216950,2
2564706614,2
1663848758,2
886591806,2
255217983,2
394809667,2
208556359,2
1129757535584641027,2
1126259099635802115,2
1009872611793350657,2
976989341850447873,2
1034394406655275009,2
976271595235880961,2
1099277246685163521,2
1107466014286065665,2
1158834501885276161,2
1157809899721633793,2
1064532738974330881,2
153506139,2
3239727453,2
156127585,2
1139292582285062146,2
2528137578,2
171331952,2
932335987,2
202133880,2
1457541499,2
918952408302137347,2
284578173,2
1342067071,2
2750828935,2
475550088,2
307646859,2
241586576,2
1050880992561586182,2
1151810331989237766,2
162419093,2
449204631,2
544625048,2
4897657241,2
126636443,2
2861715868,2
3366474143,2
265048480,2
1401049506,2
1120772552039849984,2
83513772,2
554455471,2
326128049,2
400314809,2
49697215,2
190337474,2
2159169987,2
1124423227474837505,2
703244376353406977,2
586437064,2
153113039,2
1098323259018358791,2
867193314,2
787787190839508992,2
787280999415775232,2
754791755812405248,2
789571690158325760,2
1078767421413097472,2
1023390143544262656,2
886135932184920064,2
1037511865419661312,2
803812378332856320,2
856577462729408512,2
3634254328,2
215372282,2
14307838,2
858520433322328065,2
1069050570080747521,2
875337644326223873,2
1031502232288722945,2
391139842,2
576868869,2
142758412,2
280252944,2
204362260,2
56381972,2
185225758,2
302404135,2
713753284000002048,2
828002856,2
188895783,2
1053661136153915392,2
714887726,2
892787896331239427,2
138039861,2
189682236,2
4443230782,2
271602240,2
197415492,2
1078481485,2
789415809537875968,2
2942980689,2
150884948,2
2396803668,2
562844246,2
265048664,2
240538201,2
559174238,2
1317032551,2
83382891,2
65688173,2
371610244,2
151540361,2
344216205,2
203575952,2
219173522,2
143807125,2
278287008,2
887307006184435712,2
261247664,2
580407984,2
564941498,2
1063801532,2
785876101,2
2434814654,2
329929419,2
2898154187,2
713573326552244224,2
705222758674931712,2
711623302549282816,2
1028543186,2
2302038745,2
3039187677,2
1523471070,2
2577421026,2
2632995561,2
180769515,2
289690352,2
259281658,2
137530501,2
2961199870,2
3522712337,2
396776215,2
155603737,2
430068517,2
1830572840,2
223630125,2
1626886958,2
4509553455,2
4144124729,2
1598182202,2
153506617,2
735597374,2
3015856966,2
3402257224,2
3770700617,2
211178314,2
227038030,2
1950503760,2
323507026,2
150754132,2
4840248165,2
204886886,2
2884653928,2
3192148841,2
153113451,2
592073581,2
50353005,2
894063475,2
2811646842,2
196236154,2
188896124,2
257577855,2
558650243,2
1470911366,2
252859273,2
375149468,2
270947230,2
129651620,2
184964005,2
1516524469,2
1033085993082077184,2
1131161092397383680,2
1149272697022627840,2
195187641,2
1152541204715847680,2
1074716806676398080,2
1177305186475360256,2
1073432982701129728,2
1055594596380622848,2
1151883574892740608,2
477778881,2
1639207874,2
2360103875,2
149574598,2
295982030,2
1122871489836007425,2
843465792935084033,2
1165416928124518401,2
1072097833061367809,2
1156703087349907457,2
547115986,2
1021840266133684225,2
1050203349822390273,2
160191447,2
1264604120,2
1131434970,2
537416672,2
4130624481,2
615273441,2
118248420,2
1136708384915374082,2
1156649819018018818,2
703615986,2
778589184,2
832066562,2
209736716,2
984765463,2
3482604568,2
2415940633,2
261248039,2
2806010931,2
1659262008,2
540431416,2
30037053,2
196367422,2
199775295,2
4714157129,2
4196815954,2
2166641746,2
2934723670,2
2767344727,2
174347358,2
2709017694,2
1499485286,2
1144040871702269952,2
1156400107442638848,2
907604673330384896,2
1130633943248769024,2
103830634,2
1175128748141809664,2
869540491980935168,2
1156008940477583360,2
844027202173898752,2
874692996071133184,2
4698690673,2
571233394,2
189682802,2
4897657978,2
190207102,2
189682814,2
702436483,2
925860704149803009,2
955868107746283521,2
1129021445961650177,2
174478467,2
117855364,2
182604939,2
3354023051,2
3062912140,2
179590288,2
350508181,2
4152251548,2
1148314404963979266,2
1125109270176043010,2
915997261825544194,2
963167084556554242,2
786734189836132352,2
750885979012096000,2
753729042680012800,2
449860772,2
726459894677790720,2
732922069185355776,2
839702944937304064,2
361387177,2
829399342016520193,2
2765771961,2
210916539,2
502027453,2
128865471,2
273437889,2
380523713,2
1228821708,2
172905676,2
133715150,2
2862634194,2
4439561429,2
109728981,2
2493666524,2
61625567,2
342381804,2
266622189,2
4058666223,2
159143152,2
341595383,2
144463107,2
877355308833570816,2
150492432,2
129520913,2
206198034,2
2859619605,2
2151961881,2
141448473,2
108287262,2
780847956467384321,2
184177959,2
4142814507,2
3991819565,2
344216878,2
1380865328,2
155342130,2
1120818486,2
904156471,2
181818681,2
177624382,2
261772608,2
2452378945,2
348804417,2
472405313,2
4561458511,2
1344951632,2
172905807,2
615798099,2
2195608924,2
2218153312,2
232936805,2
160585061,2
4196816236,2
495080814,2
1370641782,2
184571260,2
173692286,2
3206698373,2
954394508581535744,2
1119701717191360512,2
894926601049210880,2
782816633224036352,2
387470725,2
942539176792162304,2
970636960350994432,2
965689684293713920,2
1127700803467214848,2
948307751528169472,2
194139530,2
292443531,2
1905415562,2
369120654,2
72897937,2
1078482325,2
1007157919819890689,2
880534267108917249,2
904467759764996097,2
860716939978604545,2
959583769807159297,2
838396899702996993,2
586962339,2
92689840,2
3903608242,2
574248371,2
754126138272776194,2
150492601,2
839244108040372226,2
883460817559093250,2
187717065,2
212358604,2
153900494,2
9459152,2
130569693,2
197154270,2
159274465,2
155735528,2
743855598,2
2746897906,2
172643839,2
267933188,2
227431940,2
171202059,2
1950635534,2
3076806170,2
137516574,2
151672358,2
1047680564,2
508843572,2
2149996087,2
170415672,2
871892695572205568,2
861424669089517568,2
898206273614827520,2
1034619189464584192,2
727293687886172160,2
971751388505100288,2
737009066447392768,2
701587371242999808,2
999443694536282112,2
1036917825091325952,2
27022908,2
4868822601,2
568219214,2
959790426826919937,2
1071213463891005441,2
993842852902916097,2
1497126493,2
437147235,2
2355254888,2
15750760,2
1107295444013600770,2
913397505697697794,2
1284396654,2
315119219,2
2198230644,2
163337846,2
1255036538,2
118904443,2
323376765,2
1163123087774224384,2
181687952,2
410015377,2
201348758,2
2905888409,2
417224355,2
1055938212,2
3007076008,2
40654511,2
379606708,2
2474268354,2
2478462660,2
1008537464762454022,2
3232388818,2
979392211,2
228873940,2
198334168,2
284972761,2
1643140831,2
1228560096,2
1684297442,2
2750568162,2
424302313,2
40130284,2
1042806183751557120,2
1045833462459113472,2
906398856459558912,2
334911216,2
908535810458361856,2
3295303413,2
3371456249,2
2956613373,2
3987328642,2
1155630514025504769,2
894700971863023617,2
896250292462919681,2
1858885386,2
282613512,2
1028440574439956481,2
160716557,2
1162036107841871873,2
2974832399,2
1283610384,2
2986366737,2
1320965900,2
590370584,2
125851420,2
183785247,2
3229505314,2
56776483,2
752243893484285952,2
1076499597281976321,2
3798882088,2
743855912,2
423384875,2
2440976171,2
182998829,2
239228724,2
208557883,2
163075900,2
176183103,2
3973601093,2
1279416133,2
396777291,2
4856371019,2
2367838038,2
1023014382551408645,2
193746799,2
1024100092972867590,2
520378250,2
885544855,2
170416040,2
273176492,2
1411930033,2
157308864,2
2947700681,2
4285290443,2
578574284,2
4190263247,2
187193299,2
1055115848820670464,2
190207959,2
1107768148718206976,2
1094394094481260544,2
139876325,2
2308855782,2
3594803175,2
15751142,2
3043514342,2
1263032299,2
1073316581130846209,2
337663986,2
308697078,2
337926141,2
120477698,2
830052063891558400,2
808656581764190208,2
752298998816444416,2
2861324298,2
129259530,2
701126246164467712,2
320231440,2
216684554,2
144857107,2
95049750,2
249714711,2
1398429722,2
173561884,2
993548317,2
831610671284490241,2
743101507009122305,2
622352424,2
142104617,2
4891891755,2
3399637036,2
190339117,2
195975215,2
313677873,2
352999473,2
2752272437,2
311973943,2
142366777,2
165566523,2
3391510607,2
1525569619,2
1733056596,2
353785941,2
145643610,2
4372191323,2
131225693,2
69097566,2
532437097,2
339368042,2
896030827,2
625105006,2
41441391,2
1155684468,2
4367865975,2
357980281,2
345659530,2
1666603147,2
167532693,2
2479773848,2
2265471129,2
148134042,2
2419742875,2
171595929,2
129390750,2
762075296,2
2850445472,2
518019234,2
842684580,2
1952340132,2
172513446,2
83122344,2
246438059,2
219175086,2
2705741999,2
102389938,2
268589236,2
1464490164,2
514087097,2
4420950202,2
955668668,2
1011577542099263488,2
1127756210021785600,2
1126248459470823424,2
905386530981732352,2
933132496723697664,2
720073073857323008,2
846411888363757568,2
282351808,2
1075621104448888832,2
1039556462975049728,2
148920523,2
3879491788,2
144595151,2
197810383,2
1160943834232184833,2
756046039,2
1123333543281745921,2
1167778490181148673,2
718566686153170945,2
701478821745319937,2
284317913,2
93739224,2
2370197727,2
3252181216,2
341203175,2
2934331630,2
828004592,2
179722483,2
736516346,2
239491322,2
570448127,2
90462463,2
711945027036061696,2
173955330,2
705231625769132032,2
740557482402193408,2
739874916670054400,2
701549162383482880,2
734166915367772160,2
719092098507677696,2
737090459877711873,2
722754238292631552,2
714250488867397633,2
720561329396981761,2
701571543785218049,2
731251866840014849,2
710539665879801858,2
163862800,2
706585919353200642,2
170678546,2
280779026,2
713919653920317442,2
10246422,2
715951099749015557,2
2353813789,2
4632893727,2
712039945695862790,2
802052394,2
2724747566,2
382753072,2
141056307,2
2344376628,2
379476277,2
955799864,2
1635801402,2
380131643,2
182475078,2
141449543,2
2497730886,2
84171081,2
1973049674,2
2414238027,2
1936218452,2
1714182486,2
1395808604,2
1277843804,2
4070070623,2
1275746658,2
4509292900,2
181819748,2
234379626,2
1162628308833644544,2
508189043,2
1047494594777296896,2
1030192760601686016,2
1029717796140331008,2
1148949061065748480,2
887389209769783296,2
1121280254545473536,2
1129827523200790528,2
1123666388856582144,2
1422023028,2
1038270636173537281,2
849982356119334913,2
263477645,2
223369616,2
3225311639,2
1032623891078934528,2
103700891,2
1062099360,2
154687907,2
190470563,2
1145082029949825026,2
771125846291677184,2
210655655,2
758081734126764032,2
797748148596801536,2
3025951150,2
4480719280,2
590371251,2
3394918839,2
257710527,2
739110172895903745,2
744560023880237057,2
169630148,2
1424382415,2
4860697042,2
164518357,2
161503703,2
309615065,2
3305527773,2
2861849056,2
3215612385,2
399137253,2
179198445,2
210524658,2
236083705,2
548821505,2
1354390022,2
1118202107721658374,2
755227076865720324,2
2464045579,2
151280142,2
3394132509,2
1013121955673845760,2
184834608,2
21781049,2
206985786,2
1720998463,2
2149734979,2
2448579143,2
510286407,2
54417992,2
758012492,2
3060292174,2
151542359,2
1143633158665097216,2
887117667404042240,2
888392401886334976,2
1053026875809943552,2
1010194362712674304,2
942041553224290304,2
1013032500858408960,2
926433138754146304,2
831612278042742784,2
147610206,2
2342804060,2
498489957,2
2250660454,2
2654493287,2
1202870888,2
872700524,2
183392877,2
45636206,2
4042676849,2
906566405943939073,2
825383540,2
1016545987849048065,2
1608538742,2
1726765687,2
165960312,2
2485017205,2
986787064619421697,2
1154542046897721345,2
884235564094017537,2
608721537,2
243292810,2
3992214154,2
923636151898034178,2
1050516770354843650,2
834811712989700096,2
832283441030897664,2
776279678831173632,2
247487120,2
784405074994929664,2
263740046,2
751071617317478400,2
2855819933,2
306469534,2
376330910,2
1576164001,2
208689826,2
2855557797,2
826869104996917249,2
704712345914843137,2
68049588,2
903109310,2
359684807,2
2286574280,2
455891661,2
208558800,2
228219608,2
1031690970,2
225598174,2
1347705570,2
188373742,2
127163121,2
3003538165,2
257448693,2
512776958,2
228612862,2
271211267,2
311843589,2
207248135,2
251550471,2
2320784138,2
1388337932,2
538336014,2
509631248,2
721443600,2
2233621267,2
630479640,2
3808713496,2
164256542,2
1492802335,2
1005244550527496192,2
37378858,2
266885934,2
163994424,2
2411879224,2
4584266555,2
300964670,2
2791332673,2
755435677857280000,2
722477323161890816,2
783274356642344960,2
802351859818229760,2
179723079,2
1705007948,2
346970960,2
1257134928,2
1044405085,2
3411172191,2
245914472,2
1126980457,2
146168687,2
226384753,2
387210102,2
96754552,2
109730687,2
231627648,2
73554816,2
1464884100,2
241326986,2
553933707,2
65559437,2
207510436,2
4858338214,2
2787007400,2
63331244,2
181558189,2
1517312946,2
195845046,2
170810295,2
1161358832750268416,2
149707717,2
228875206,2
168713163,2
153115598,2
1451383766,2
2582928344,2
1663458277,2
4519123948,2
3411303407,2
1541823480,2
274095097,2
208821244,2
274881546,2
4583873548,2
2712820752,2
141057040,2
716069912,2
512121885,2
558128158,2
3602668577,2
170155041,2
2493537318,2
87972905,2
908460738641039360,2
927695944828751872,2
1152000925663399936,2
1132045275487440896,2
1141865409643188224,2
937384608961826816,2
1170543531330539520,2
4197473325,2
952592480284872704,2
1009684643703066624,2
21388339,2
137124916,2
700079156,2
782785592,2
266230843,2
350033691,2
1151113713732194305,2
1126306979599781889,2
926627485009219585,2
1144750104965976065,2
1090292885193396225,2
1075337136369471489,2
1149743617017286657,2
1001934367298588673,2
304634955,2
926047309,2
126770253,2
156261461,2
4197997654,2
208559193,2
1129894600410304514,2
1002462300,2
273177700,2
262691940,2
1122655334,2
304766055,2
1579310186,2
273046635,2
2332843137,2
146693250,2
306601096,2
1707367562,2
1055323283187474432,2
158227614,2
474373284,2
996858172429209605,2
1065721996305141765,2
385244333,2
456940720,2
78011570,2
3298712759,2
1631214782,2
2727632062,2
187718850,2
252337355,2
802839762,2
4525284563,2
254696659,2
163339482,2
858498999770374144,2
781553880857534464,2
876572795932729344,2
2976931041,2
1143750756643856384,2
880754717542014976,2
1148700584180146176,2
596925669,2
859113190025814016,2
256924897,2
40393970,2
1145370192182206465,2
1138808665820061697,2
18898168,2
1170596343695499265,2
303455483,2
17194236,2
904289538,2
142368005,2
343039238,2
1140412685647044610,2
2203475222,2
161897754,2
2733268266,2
536094105,2
360078639,2
1657822514,2
3891551542,2
112614714,2
1145855292,2
168320318,2
2753715521,2
855452614229712900,2
635592003,2
794451270,2
3148897618,2
567565652,2
146431317,2
1405508958,2
171466079,2
196369765,2
217079146,2
2529451370,2
130702701,2
324689269,2
173301114,2
117288960,2
2290507142,2
41049480,2
452222349,2
145776027,2
155344285,2
144203171,2
633494952,2
517103021,2
134765998,2
79322543,2
73293235,2
168320440,2
294411705,2
179199426,2
177757636,2
841285575177076736,2
235429319,2
2514509265,2
190471639,2
1897291225,2
211049945,2
113663451,2
149315045,2
