usr_id,score,opinion_valence
7915342,0.39060510757617684,-1.0
7918722,0.5637492751533378,1.0
7944892,0.10695711827965942,0.0
7945502,0.7263453017401308,-1.0
7962232,0.4719031208695733,0.0
7971342,0.5387644208081642,-1.0
8000192,0.5637492751533378,-1.0
8037112,0.7941197783273197,1.0
8069652,0.8223152054740759,0.0
8180702,0.8618942549145086,1.0
8187972,0.7263453017401308,1.0
8207212,0.7743302536071034,1.0
8211842,0.6450472884467344,1.0
8211972,0.013693532873188707,-1.0
8258222,-0.031602447674703084,-1.0
8272112,-1.5927939270522626,-1.0
8471872,-1.5927939270522626,-1.0
8474942,0.5637492751533378,1.0
8519232,0.613440105113533,1.0
8566362,0.7210192528870236,-1.0
8607002,0.026735817915138498,1.0
8613692,0.7655437412276269,1.0
8937682,-0.7877575495434832,0.3333333333333333
8993532,0.5637492751533378,-1.0
9078862,-0.02232584688070958,-1.0
9165882,0.7263453017401308,-1.0
9173332,0.013693532873188707,1.0
9321302,0.7263453017401308,1.0
9321342,0.013693532873188707,-1.0
9348372,-1.5054092599488185,-1.0
9459152,0.0589721664126869,-1.0
9656262,-0.20389054086256,-1.0
9713242,-0.02232584688070958,-1.0
9732212,0.03215541191835781,-1.0
9812592,0.013693532873188707,-1.0
9968262,0.013693532873188707,1.0
9973482,0.6982080017414483,1.0
10038362,-0.608400968914757,-1.0
10098412,0.7263453017401308,-1.0
10122672,0.8223152054740759,1.0
10185582,0.0589721664126869,-1.0
10246422,0.31348637668373436,-1.0
10464182,0.7263453017401308,-1.0
10624792,0.7263453017401308,-1.0
10633662,-1.756021293501443,-1.0
10686152,-0.5601367386459626,-1.0
10823582,-0.18629201472208565,-0.42857142857142855
10884252,0.5962684804706965,-1.0
10909852,0.8355082219542201,-1.0
10911462,0.25922117057088556,1.0
11169212,0.6345614046417355,-0.17647058823529413
11242312,-1.6744076102768528,-1.0
11307992,-1.756021293501443,-1.0
11456702,-0.5145223259494625,-1.0
11636302,0.7263453017401308,0.0
11830952,0.628787685788055,-0.6666666666666666
11857212,0.5637492751533378,-1.0
11888262,0.5974928239706836,-1.0
11943472,-1.5054092599488185,-1.0
12084182,-0.6690084621639053,-1.0
12087952,0.5054513127614556,-1.0
12090462,-0.9285657617542517,-1.0
12408262,-1.3041419083570085,-1.0
12428932,0.6721466262111999,1.0
12477882,-0.6876664935266233,-1.0
12611882,0.7128217650339231,1.0
12677682,0.013693532873188707,-1.0
12847882,0.7263453017401308,-1.0
12854002,-1.756021293501443,-1.0
13053492,-0.7458578635378149,-1.0
13254372,0.7263453017401308,1.0
13594072,-1.756021293501443,1.0
13757392,-0.5961360091740526,1.0
13848322,0.4719031208695733,1.0
14020422,0.5315258288101833,1.0
14084259,-1.5927939270522626,-1.0
14084772,0.013693532873188707,-1.0
14095135,-1.5927939270522626,1.0
14109858,-1.5927939270522626,-1.0
14113748,0.7128217650339231,1.0
14116054,0.5637492751533378,1.0
14131956,0.8175069687192885,0.9259259259259259
14139667,0.8223152054740759,-1.0
14145931,0.8223152054740759,-1.0
14149619,-1.5927939270522626,-1.0
14156599,-1.10059744798351,-1.0
14202402,0.013693532873188707,-1.0
14203593,0.5277595038494982,1.0
14231827,-0.5145223259494625,-1.0
14271626,0.5567171811597592,-0.3333333333333333
14303160,0.7263453017401308,-1.0
14304060,0.7263453017401308,1.0
14313409,-0.10200042436899734,-1.0
14333141,0.5637492751533378,0.0
14334965,0.4990573740962817,1.0
14335254,0.1474153590628596,-1.0
14335301,0.5637492751533378,-1.0
14335494,0.7263453017401308,1.0
14336160,0.5178772635907728,1.0
14353853,0.7263453017401308,1.0
14365244,0.013693532873188707,1.0
14370825,0.671101639105311,1.0
14377314,0.5637492751533378,-1.0
14403592,0.7263453017401308,-1.0
14416393,0.6613068911054136,1.0
14432756,0.8223152054740759,-1.0
14432776,-0.0691202620957454,-1.0
14467469,0.8618942549145086,1.0
14480408,0.7096887710269187,-1.0
14544597,0.6860099513218822,-1.0
14564385,0.7263453017401308,1.0
14580427,0.2520772092177097,0.42857142857142855
14591207,-1.7309093909707998,-1.0
14625760,-1.1822111312081,-1.0
14633323,-1.7560212935014428,-1.0
14636665,0.7263453017401308,1.0
14680871,0.8618942549145086,1.0
14737547,0.5637492751533378,-1.0
14739291,0.7263453017401308,1.0
14751647,-0.7794151869203753,-1.0
14781235,0.7903252375627609,0.3333333333333333
14790912,0.5637492751533378,-1.0
14805053,0.2887214040132633,-1.0
14816075,0.5637492751533378,1.0
14816630,0.19080389227799013,0.6666666666666666
14826433,0.6030089287135314,1.0
14886302,0.37001941730665977,1.0
14960350,0.013693532873188707,-1.0
14986787,-0.608400968914757,1.0
15010378,0.8618942549145086,-1.0
15072331,-0.3066708517180595,1.0
15074207,0.8223152054740759,1.0
15120497,0.8618942549145086,-1.0
15158117,-1.756021293501443,-1.0
15194086,-1.756021293501443,-1.0
15222975,0.2887214040132633,0.0
15251300,-0.4059380219851233,-1.0
15266334,0.7716255462658618,1.0
15267654,0.013693532873188707,-1.0
15290060,0.5637492751533378,-1.0
15331347,0.8223152054740759,1.0
15356460,0.7128217650339231,1.0
15385219,0.6450472884467344,-1.0
15394306,-0.38523936078909343,1.0
15490284,0.7361265620338299,1.0
15513382,0.5637492751533378,1.0
15515020,-1.5927939270522626,1.0
15519284,0.7263453017401308,-1.0
15521401,0.37001941730665977,1.0
15669427,-1.4639151938564847,-1.0
15669825,0.7263453017401308,-1.0
15714855,0.7007183794549252,1.0
15804002,0.7336812469604052,1.0
15863741,0.24597226292381072,-1.0
15936143,0.15206070516301734,-1.0
15936251,-1.5927939270522626,-1.0
15993456,-0.774564533063339,-1.0
15997531,0.8223152054740759,-1.0
15999625,0.8035182540429051,1.0
16022324,0.8223152054740759,1.0
16035466,0.5637492751533378,1.0
16118112,-1.0572981070771121,-1.0
16290858,-1.6744076102768528,-1.0
16300005,-0.608400968914757,1.0
16311528,0.7130200771695612,-0.6
16321820,0.5807854035106413,-0.9726027397260274
16376156,-1.1941307599009787,-1.0
16382477,0.013693532873188707,-1.0
16417374,-1.4767793774971474,-1.0
16445221,0.7263453017401308,1.0
16552669,0.8421047301942921,-1.0
16588252,0.5637492751533378,-1.0
16613437,-1.6744076102768528,-1.0
16623802,0.8618942549145086,1.0
16651525,0.7743302536071034,1.0
16660014,0.5637492751533378,1.0
16665012,0.8223152054740759,-1.0
16673057,0.6450472884467344,0.0
16786398,-0.02232584688070958,-1.0
16818474,0.7460793354159613,-1.0
16826409,-1.756021293501443,-1.0
16843731,0.2887214040132633,-1.0
16861860,0.5637492751533378,-1.0
16912538,0.6330994272920422,1.0
16918295,0.8223152054740759,1.0
17026527,0.7263453017401308,-1.0
17042220,0.7263453017401308,1.0
17078536,0.750337777673617,-0.5
17089547,-0.4498808433692779,-1.0
17094467,-0.608400968914757,-1.0
17105128,0.3522240307122751,1.0
17160693,-1.5927939270522626,-1.0
17198392,-1.756021293501443,-1.0
17221640,0.8035182540429051,-1.0
17243671,0.4668843462299988,-1.0
17337093,0.2887214040132633,-1.0
17339327,0.8223152054740759,-1.0
17350985,0.7593238485512257,0.6
17358080,0.5637492751533378,1.0
17378939,0.5637492751533378,1.0
17395930,0.7792208837539528,1.0
17445257,-0.29735371802078414,-1.0
17449646,0.7263453017401308,1.0
17480221,-0.8448179706159145,-1.0
17484524,-0.4332243126560659,-1.0
17512000,0.5637492751533378,-1.0
17555232,0.5637492751533378,-1.0
17559378,0.7263453017401308,1.0
17632091,0.3997096836992045,-1.0
17634712,0.5637492751533378,1.0
17731745,0.8355082219542201,0.3333333333333333
17741945,0.7263453017401308,-1.0
17743275,0.8223152054740759,-1.0
17755570,-0.47082999239774037,1.0
17814160,0.7337820899567935,0.2857142857142857
17842873,-0.38523936078909343,1.0
17852474,0.8223152054740759,1.0
17990329,0.7743302536071034,0.0
18046416,0.5637492751533378,1.0
18099763,0.6450472884467344,-1.0
18136000,0.7263453017401308,-1.0
18145859,0.7263453017401308,1.0
18153119,0.7263453017401308,-1.0
18191631,-1.6472030492019896,-1.0
18268773,0.7743302536071034,1.0
18271401,-0.01619336701035737,-1.0
18284155,0.5637492751533378,1.0
18288085,0.5637492751533378,-1.0
18306476,-0.38523936078909343,-1.0
18345217,0.7263453017401308,1.0
18396822,-1.5019100713702187,-1.0
18408573,0.8223152054740759,0.5
18415173,0.6172264157419992,1.0
18429642,0.6690397643802206,1.0
18467853,-0.4668530440136836,-1.0
18489808,0.7263453017401308,1.0
18503318,0.7263453017401308,1.0
18505127,-0.608400968914757,-1.0
18517308,0.5637492751533378,-1.0
18533168,0.7983227295405896,1.0
18552726,0.6717905338299929,-0.6
18580187,-0.6002243290876207,-1.0
18588791,0.8618942549145086,1.0
18589741,0.5637492751533378,-1.0
18627537,0.40463420535930716,-1.0
18629540,0.5637492751533378,-1.0
18632521,0.8223152054740759,1.0
18650315,0.7263453017401308,-1.0
18662104,-0.02232584688070958,-1.0
18662530,-1.6307152767251307,-1.0
18677563,-1.756021293501443,-1.0
18689521,0.8223152054740759,-1.0
18723861,0.5198880727365459,1.0
18734147,0.8223152054740759,1.0
18761819,0.5637492751533378,-1.0
18778535,-1.5927939270522626,-1.0
18805970,0.7195835333870271,0.0
19021105,-0.5961360091740526,-1.0
19027843,0.6450472884467344,0.0
19029918,-0.753320351454581,-1.0
19046765,0.6721466262111999,0.3333333333333333
19055241,0.05421607596332582,-1.0
19063976,0.6450472884467344,1.0
19068814,0.7263453017401308,1.0
19076482,0.5637492751533378,-1.0
19147182,0.5168965798808197,-1.0
19181651,0.5637492751533378,1.0
19194899,-0.608400968914757,-1.0
19246983,-0.49084551994716985,-1.0
19285627,-1.5927939270522626,-1.0
19359417,0.4719031208695733,-1.0
19375772,0.7336812469604052,-1.0
19630861,0.6777245479330795,0.6363636363636364
19633816,0.4380249373672268,0.0
19711501,0.6910803556724937,1.0
19714841,0.8223152054740759,-1.0
19722463,0.7263453017401308,-1.0
19880854,0.7263453017401308,1.0
19888718,0.5187765373320252,-1.0
19918238,0.7361265620338299,1.0
20143298,0.7891383465273428,1.0
20284265,0.8223152054740759,-1.0
20347071,0.8223152054740759,-1.0
20405271,0.5637492751533378,1.0
20433430,0.7263453017401308,-1.0
20472315,-0.47082999239774037,-1.0
20508265,-1.756021293501443,-1.0
20513931,0.4345960365888858,1.0
20529509,0.7263453017401308,-1.0
20564376,0.8618942549145086,1.0
20595320,0.5637492751533378,1.0
20856420,0.5637492751533378,1.0
20967948,0.8267128776341239,1.0
21030418,0.08813144856246889,-1.0
21122604,0.6053569679873552,1.0
21128715,0.10695711827965942,0.0
21178390,-0.45894675584560385,-1.0
21203589,0.750337777673617,-1.0
21250723,-1.690759602951308,-1.0
21299223,0.17303252713063957,0.0
21316101,-1.5040299000136383,-1.0
21356583,0.7305372704374304,1.0
21371070,0.5637492751533378,1.0
21388339,-0.02232584688070958,-1.0
21413401,0.8618942549145086,1.0
21416609,0.5637492751533378,1.0
21754591,0.7401298678044368,0.6
21781049,-1.2980304669789464,-1.0
21856167,0.5637492751533378,-1.0
21867194,0.5637492751533378,1.0
21928784,-1.5927939270522626,-1.0
22042683,0.7263453017401308,1.0
22123078,0.20946800031439322,-1.0
22142948,0.5637492751533378,1.0
22252644,0.7041365941225148,1.0
22265193,0.7263453017401308,-1.0
22383241,0.14334643327360902,1.0
22466237,-0.5554870025273544,-1.0
22645701,0.8223152054740759,1.0
22693297,0.3762461835586368,-1.0
22698805,0.660837089925804,1.0
22766582,-1.6525614435009917,-1.0
22777192,0.7263453017401308,1.0
22798892,0.7263453017401308,1.0
22809238,0.8223152054740759,1.0
22829836,0.8618942549145086,1.0
22848740,0.8223152054740759,1.0
22905228,0.7263453017401308,-1.0
22918644,0.7263453017401308,-1.0
22929942,0.8618942549145086,-1.0
22983377,0.5637492751533378,1.0
23105920,0.5637492751533378,1.0
23118930,0.5637492751533378,1.0
23191287,0.6450472884467344,1.0
23197579,0.6930322403137068,1.0
23213855,0.7263453017401308,1.0
23230405,0.7263453017401308,1.0
23391282,0.013693532873188707,-1.0
23486396,0.5690973955701351,-1.0
23626905,-0.36544983606887704,-1.0
23629638,0.8223152054740759,-1.0
23646288,0.8223152054740759,1.0
23673135,0.7583352696514458,1.0
23677018,0.7903252375627609,0.0
23677194,0.7263453017401308,0.2
23713403,-1.1105121308628032,-1.0
23739869,0.5870838791278005,0.2
23759738,0.8223152054740759,-1.0
23932029,0.8223152054740759,-1.0
24022553,0.7602325400337252,1.0
24211473,0.013693532873188707,1.0
24546862,0.19747904534693492,-0.2
25023818,0.7455392824869198,-1.0
25151484,0.8618942549145086,1.0
25347882,0.7263453017401308,1.0
25601974,0.7261638287042822,1.0
25610143,0.7551362728603143,-1.0
25669455,0.5637492751533378,1.0
25793344,0.6934419886780785,1.0
25823947,0.702927002673815,1.0
25944698,0.8223152054740759,1.0
26020049,0.8223152054740759,1.0
26028634,0.5637492751533378,1.0
26039462,0.5637492751533378,1.0
26107181,0.013693532873188707,1.0
26325179,-1.756021293501443,-1.0
26418724,0.7263453017401308,1.0
26439328,0.7013605056703128,1.0
26450092,0.8618942549145086,1.0
26523352,0.6806328652132909,0.8666666666666667
26562665,-1.2689730433226065,-1.0
26565256,0.8223152054740759,1.0
26610463,0.6930322403137068,1.0
26633186,0.7263453017401308,1.0
26738526,-0.608400968914757,-1.0
26742847,-0.4668530440136836,-1.0
26828147,0.7263453017401308,-1.0
26947933,0.7263453017401308,1.0
27011234,0.5637492751533378,1.0
27022908,-1.756021293501443,-1.0
27023853,0.7263453017401308,-1.0
27036785,0.8223152054740759,1.0
27076932,-0.4332243126560659,0.0
27130655,0.4549894183495416,-1.0
27150417,0.7941197783273197,0.0
27153426,0.8618942549145086,1.0
27155001,0.676146509398184,0.7142857142857143
27155747,0.7418110482897446,1.0
27289859,0.8421047301942921,1.0
27413633,0.7263453017401308,-1.0
27448869,0.5637492751533378,1.0
27458545,0.5637492751533378,1.0
27459195,-0.608400968914757,1.0
27481313,0.4862573320146666,1.0
27500272,0.013693532873188707,-1.0
27507139,0.5637492751533378,-1.0
27515656,-1.5054092599488185,-1.0
27570567,0.7263453017401308,1.0
27591314,-0.608400968914757,1.0
27661197,-0.02658857662699069,-1.0
27789343,0.8223152054740759,-1.0
27820371,0.5637492751533378,-1.0
27848453,-0.06890981547494965,-1.0
27977642,0.4319062110844673,-1.0
28039447,0.5637492751533378,1.0
28058562,-0.608400968914757,-1.0
28091764,-1.5927939270522626,-1.0
28190020,0.8223152054740759,1.0
28193568,0.6930322403137068,1.0
28213185,-1.7560212935014428,-1.0
28266730,0.6789345267403287,1.0
28388793,-1.1024004743919478,-1.0
28416561,0.7805648830098819,1.0
28483168,0.4549894183495416,1.0
28553977,0.4719031208695733,0.0
28574373,0.5637492751533378,-1.0
28631631,-1.5927939270522626,-1.0
28668493,0.5637492751533378,-1.0
28677096,0.7263453017401308,1.0
28784256,-0.608400968914757,1.0
28819631,-1.7309093909707998,-1.0
28828649,-1.2262402541885444,-1.0
28870059,0.7263453017401308,1.0
28893003,0.8618942549145086,1.0
28898926,0.21746093999901595,-1.0
28919377,-0.20950758106492245,0.0
28922987,0.7263453017401308,1.0
28951081,0.8223152054740759,1.0
28991464,-1.5927939270522626,1.0
29203816,0.6631309350737281,1.0
29223956,-1.5927939270522626,-1.0
29288086,-0.5010414065455256,-1.0
29333930,0.7263453017401308,1.0
29399931,0.5637492751533378,-0.1724137931034483
29430104,0.013693532873188707,-1.0
29430342,0.7263453017401308,1.0
29448959,0.6631309350737281,1.0
29476104,0.19704544696657175,-1.0
29608027,0.5637492751533378,-1.0
29707352,-0.66691227357019,-1.0
29718749,0.5637492751533378,0.0
29723151,0.6363458686734259,-0.7142857142857143
29819916,-1.7560212935014428,-1.0
29909487,0.5637492751533378,1.0
29980955,0.7263453017401308,1.0
29993906,-1.5927939270522626,-1.0
30041668,0.8079938151085034,-0.3333333333333333
30056686,0.7625125949941183,1.0
30141145,-1.4612062820044334,-1.0
30239841,0.8223152054740759,1.0
30263006,-1.7016121713517163,-1.0
30282485,-0.620055084574477,-1.0
30338408,-0.608400968914757,-1.0
30420575,0.14042173977419442,1.0
30517901,0.3259531893093492,-1.0
30615034,-0.6002243290876207,-1.0
30672016,-0.608400968914757,0.0
30838568,-0.608400968914757,-1.0
30871522,-0.15509845891519566,-1.0
31033678,-0.5961360091740526,-1.0
31035359,1.10544356181141,-1.0
31059210,0.6450472884467344,-1.0
31071496,0.4000011834646637,-1.0
31242187,0.8223152054740759,-1.0
31460688,-0.47082999239774037,1.0
31518791,-0.9376523610861636,-1.0
31556297,0.6859957478444694,0.0
31567899,0.7263453017401308,1.0
31570489,0.776898843683353,-0.06666666666666667
32041856,0.8223152054740759,-1.0
32077568,0.40768946012489227,-1.0
32153373,0.5584690500713608,-1.0
32193526,-0.9791218815605699,-1.0
32222823,0.7263453017401308,1.0
32263890,0.21746093999901595,1.0
32364036,0.7263453017401308,-1.0
32459434,0.5637492751533378,-1.0
32521979,0.8223152054740759,1.0
32621960,0.6930322403137068,1.0
32733087,0.6856962950934326,1.0
32737458,0.7312359318869802,0.6666666666666666
32765502,0.013693532873188707,-1.0
32902497,0.8618942549145086,-1.0
33076490,-0.7435823849956673,-1.0
33144446,0.8223152054740759,1.0
33152437,0.7263453017401308,0.0
33262696,0.8618942549145086,1.0
33285021,-1.5054092599488185,-1.0
33321265,0.7263453017401308,-1.0
33324397,0.8223152054740759,1.0
33338003,0.7583352696514458,-1.0
33360812,0.6450472884467344,1.0
33503407,0.7361265620338299,1.0
33510614,0.38031226244141836,-1.0
33524608,0.03403291967383681,-1.0
33561233,-1.5927939270522626,-1.0
33592459,0.7263453017401308,-1.0
33899192,-1.5927939270522626,-1.0
33945454,-1.6744076102768528,-1.0
34011952,0.5637492751533378,-1.0
34012182,0.6631309350737281,-1.0
34014797,-0.20394043880049828,-1.0
34021571,0.8618942549145086,1.0
34034574,-0.608400968914757,1.0
34062579,0.7263453017401308,1.0
34067318,0.5637492751533378,1.0
34085538,-1.7560212935014428,-1.0
34101075,0.5637492751533378,-1.0
34155399,0.7096279296497556,1.0
34174365,0.8223152054740759,-1.0
34352095,-1.6307152767251307,-1.0
34421533,0.7743302536071034,1.0
34430520,0.7263453017401308,1.0
34443001,0.8223152054740759,1.0
34527856,0.8618942549145086,1.0
34548478,0.8223152054740759,1.0
34606019,0.5637492751533378,-1.0
34622965,0.7263453017401308,1.0
34661537,-0.6649081621901481,-1.0
34681396,0.8618942549145086,1.0
34710104,-1.756021293501443,-1.0
34734400,0.8223152054740759,-1.0
34749750,-0.7291671210312769,-1.0
34749776,-1.5927939270522626,-1.0
34784274,0.5887071490710742,1.0
34903105,0.7263453017401308,1.0
34930166,-1.756021293501443,-1.0
35012689,0.8223152054740759,1.0
35213852,0.7263453017401308,1.0
35224863,0.5637492751533378,-1.0
35333100,0.7263453017401308,1.0
35392624,1.7002632655730183,1.0
35393868,0.0874678968909051,1.0
35403260,0.8143624523904697,1.0
35409408,0.6088776848897508,1.0
35536805,0.5637492751533378,1.0
35555281,-1.756021293501443,-1.0
35606800,0.7263453017401308,1.0
35623218,0.5637492751533378,-1.0
35638894,0.5377512386009025,1.0
35709612,0.6930322403137068,1.0
35733038,0.6721466262111999,-1.0
35734328,-0.38523936078909343,-1.0
35739378,0.8618942549145086,1.0
35743136,0.013693532873188707,1.0
35745768,0.7263453017401308,-1.0
35747731,-0.4332243126560659,1.0
35760865,-0.608400968914757,-1.0
35768624,0.6750180829228198,1.0
35776604,-0.5145223259494625,-1.0
35780154,0.7263453017401308,1.0
35785102,0.6717685994925974,-1.0
35797151,0.5249757446674647,-1.0
35799505,0.013693532873188707,1.0
35815362,0.5637492751533378,-1.0
35824358,-0.44942064627247713,-1.0
35833001,-0.6176183067361555,-1.0
35839931,-0.34496055855943486,-1.0
35844931,-1.756021293501443,-1.0
35847528,0.7263453017401308,1.0
35860851,0.7263453017401308,1.0
35861111,-0.6212529250141755,-1.0
35868424,0.2247886369944319,-0.5
35879991,-0.608400968914757,-1.0
35881270,0.8618942549145086,-1.0
35881724,0.5637492751533378,0.3333333333333333
35961319,0.6795313193106662,1.0
35989573,0.4633565264461288,0.2
35994698,0.5637492751533378,-1.0
35997657,0.31923781234723886,-1.0
36000286,-0.789550197089537,-1.0
36011708,0.5637492751533378,-1.0
36049904,0.7263453017401308,1.0
36057408,-1.5927939270522626,-1.0
36061667,0.8223152054740759,1.0
36067505,0.8223152054740759,1.0
36120454,0.46658600450020077,1.0
36146999,0.6305163099904205,1.0
36182561,0.7263453017401308,-1.0
36214525,0.8223152054740759,-0.3333333333333333
36218044,0.5637492751533378,-1.0
36218378,0.2187877844388776,1.0
36274879,0.7267280863182444,1.0
36278714,0.7263453017401308,-1.0
36284787,0.7107331023625869,1.0
36285889,-1.1942184972854586,-1.0
36292106,-0.5145223259494625,1.0
36379724,-1.3734811853058808,-1.0
36382974,0.7343481510713391,1.0
36476287,0.7263453017401308,1.0
36518501,0.7263453017401308,1.0
36552083,0.6364884887763914,0.6363636363636364
36553753,0.5637492751533378,1.0
36556932,0.6043982818000361,1.0
36574098,0.7743302536071034,1.0
36624573,0.7263453017401308,1.0
36724096,0.8223152054740759,1.0
36734729,0.7442472566851368,1.0
36742251,0.5637492751533378,-1.0
36748253,0.8223152054740759,-1.0
36804844,0.8223152054740759,1.0
36946466,0.8223152054740759,1.0
36993370,0.16164489296478968,1.0
37015325,0.6930322403137068,-1.0
37019495,-1.5927939270522626,-1.0
37031018,0.8223152054740759,-1.0
37044475,0.2775455711124695,-1.0
37071693,0.7263453017401308,-1.0
37078713,0.6450472884467344,1.0
37082238,-1.756021293501443,-1.0
37084422,0.7675684852539995,1.0
37084640,0.8223152054740759,1.0
37091342,-1.5927939270522626,1.0
37094608,0.2308347549717537,-1.0
37094876,0.5637492751533378,-1.0
37097545,-1.6219325896724248,-1.0
37108802,0.8618942549145086,1.0
37113663,0.5637492751533378,-1.0
37128499,-0.608400968914757,1.0
37129263,-1.7183534397054785,-1.0
37193240,0.8223152054740759,1.0
37195497,-1.756021293501443,-1.0
37239804,0.7657797018612243,-1.0
37247064,0.5637492751533378,1.0
37255347,0.21746093999901595,1.0
37272469,-1.5491015935005406,-1.0
37274713,0.21746093999901595,-1.0
37276072,0.6974669756954756,1.0
37288077,0.4394139116438992,-0.9
37311476,-0.4332243126560659,-1.0
37402425,0.5637492751533378,1.0
37471779,0.7130200771695612,0.6
37480575,-0.4668530440136836,-1.0
37504636,-1.756021293501443,-1.0
37538712,0.8223152054740759,1.0
37555316,0.7423402856957882,0.6666666666666666
37580029,0.6930322403137068,1.0
37671866,0.5637492751533378,1.0
37677874,0.5637492751533378,-1.0
37698279,0.7263453017401308,0.8823529411764706
37710199,-1.3824669029490098,1.0
37758139,-0.6748293442233018,1.0
37780269,-1.756021293501443,1.0
37806320,0.8110370346153734,1.0
37821214,0.5715878684156177,1.0
37844219,-1.509565906937868,-0.92
37947316,0.8223152054740759,1.0
38041752,0.6450472884467344,1.0
38056198,0.37284235292344226,1.0
38060435,-0.608400968914757,-1.0
38078802,0.5637492751533378,-1.0
38100019,0.8223152054740759,-1.0
38122427,0.5637492751533378,-1.0
38249412,0.6450472884467344,1.0
38258883,0.10591148789533421,-1.0
38284709,0.689218169602897,1.0
38299495,0.21746093999901595,-1.0
38318502,0.7480456776925234,1.0
38342685,0.6471617718660262,1.0
38356387,-1.5054092599488185,-1.0
38408695,0.8280070166209141,1.0
38422769,0.6450472884467344,1.0
38500428,0.6063604560934868,-0.85
38513004,-1.2866032941963725,-1.0
38534442,0.5637492751533378,-1.0
38592524,-1.5221209472251247,-1.0
38635213,0.5637492751533378,1.0
38668054,-1.5927939270522626,1.0
38731333,0.5637492751533378,-1.0
38882329,0.6450472884467344,1.0
39001743,0.5207846800291318,1.0
39098596,0.8618942549145086,-1.0
39145253,0.6930322403137068,-1.0
39231751,0.7147170796742354,-0.9166666666666666
39234427,-0.2483784288410392,-1.0
39308029,0.5637492751533378,-1.0
39313353,0.8223152054740759,-1.0
39335946,0.5637492751533378,-1.0
39336367,-0.02232584688070958,-1.0
39339002,-0.7737052514241458,-1.0
39345471,0.8223152054740759,-1.0
39445220,0.5637492751533378,-1.0
39545520,0.8618942549145086,1.0
39635692,0.7583352696514458,-1.0
39742562,0.5637492751533378,1.0
39808426,-0.8245320876108918,-1.0
39825245,-1.5927939270522626,-1.0
39889747,0.8223152054740759,1.0
39914943,0.8618942549145086,1.0
40063990,0.5637492751533378,1.0
40102323,-0.13951527912739775,0.5
40132019,0.21746093999901595,1.0
40150042,0.5637492751533378,-1.0
40295667,0.8223152054740759,1.0
40297831,0.5637492751533378,-1.0
40306562,0.7263453017401308,-1.0
40307288,-1.5927939270522626,-1.0
40316849,-0.8711638803141272,-1.0
40350357,-1.5927939270522626,-1.0
40400159,0.8223152054740759,1.0
40423089,0.7263453017401308,1.0
40471334,0.5637492751533378,-1.0
40477810,-1.3149837432425857,-1.0
40480250,0.5637492751533378,1.0
40557390,-1.2284345600904654,-0.6
40582354,0.5887071490710742,1.0
40591122,0.7873200071836035,1.0
40654511,-0.7906192950869835,-1.0
40682160,0.8618942549145086,1.0
40698223,-1.671749158912175,-1.0
40700714,0.3482831867299459,1.0
40709914,0.6721466262111999,0.3333333333333333
40735848,0.7041365941225148,1.0
40824774,0.7263453017401308,-1.0
40851732,0.6223040363169048,1.0
40878742,0.7263453017401308,1.0
40882903,0.7263453017401308,-1.0
40907963,0.7263453017401308,1.0
40933717,0.5637492751533378,-1.0
40990128,-1.5927939270522626,1.0
41049480,-1.5927939270522626,-1.0
41097796,0.7263453017401308,-1.0
41109028,0.5637492751533378,-1.0
